date,signal_date,execution_price_mode,strategy_value,benchmark_value,strategy_flow,benchmark_flow,cash,cash_pct,spy_weight_actual,qqq_weight_actual,equity_exposure,multiplier,target_spy_weight,target_qqq_weight,core_spy_weight,core_qqq_weight,satellite_spy_weight,satellite_qqq_weight,panic_tier,satellite_signal,decision_cash_reservoir_pct,regime,reason,cape,vix,rsi14,spy_close,qqq_close,spy_trade_price,qqq_trade_price,trend_up,qqq_trend_up,spy_drawdown_252d,vix_sma20,spy_ret_21d,qqq_rel_63d,qqq_rel_126d,strategy_nav,benchmark_nav
2011-03-21,2011-03-18,next_open,122832.416926344,122833.18234796132,0.0,0.0,0.0,0.0,0.5046589731385062,0.49534102686149384,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=22.9:cheap; neutral_satellite,22.89933643014364,24.44,42.696107351266,99.4103775024414,48.687870025634766,99.11154919267449,48.49487199249828,True,True,-0.046197882437543636,21.297,-0.041352675932124994,-0.031352855211612796,-0.007162498278737273,1.0158820852276371,1.0158884917630127
2011-03-22,2011-03-21,next_open,122507.77677402293,122508.3714444855,0.0,0.0,0.0,0.0,0.5042413368252001,0.49575866317479994,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=22.9:cheap; neutral_satellite,22.89933643014364,20.61,49.70325649176388,99.06558990478516,48.60013198852539,99.3950739477433,48.75803881792198,True,True,-0.03141606757919302,21.506,-0.02939586099876923,-0.027556816720793353,-0.005629119087194323,1.0131971578840167,1.0132021520253878
2011-03-23,2011-03-22,next_open,123024.41478296218,123024.7358507883,0.0,0.0,0.0,0.0,0.5035607777111378,0.49643922228886217,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=22.9:cheap; neutral_satellite,22.89933643014364,20.21,48.2589828079382,99.3490982055664,48.87208557128906,98.78974350000233,48.42468506831308,True,True,-0.03477543242195913,21.4765,-0.03477543242195913,-0.024296147015879566,-0.00576816718889106,1.0174699981566606,1.017472729795107
2011-03-24,2011-03-23,next_open,126713.17226969026,126712.66529622227,2000.0,2000.0,0.0,0.0,0.5014873379684579,0.498512662031542,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.01599687551804923,cheap,CAPE=22.9:cheap; neutral_satellite,22.89933643014364,19.17,49.55695321583775,100.29920959472656,49.74058151245117,99.9160957128648,49.24054419497361,True,True,-0.0320131294135243,21.3285,-0.012188227215706338,-0.02135191254546509,-0.0053074978546190366,1.0314368199451618,1.031432704337383
2011-03-25,2011-03-24,next_open,127063.2930907897,127062.84503734214,0.0,0.0,0.0,0.0,0.5016336127770102,0.49836638722298965,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=22.9:cheap; neutral_satellite,22.89933643014364,18.0,53.74473842333115,100.60568237304688,49.86338424682617,100.55971058947684,49.8984753977025,True,True,-0.022755920572043564,21.1625,0.0034241734340563212,-0.010147168101852677,-0.004946053929911098,1.0342867802124556,1.0342831442404743
2011-03-28,2011-03-25,next_open,126562.6010943277,126562.46582016951,0.0,0.0,0.0,0.0,0.5023907881219863,0.49760921187801366,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=22.9:cheap; neutral_satellite,22.89933643014364,17.91,55.04131668710186,100.36050415039062,49.59143829345703,100.82024546208987,50.08270442024816,True,True,-0.01976986804650982,21.097,0.007182250308075844,-0.009615300038207986,-0.005253516206026987,1.0302111805620608,1.0302100905488323
2011-03-29,2011-03-28,next_open,127602.57160653459,127602.12605725284,0.0,0.0,0.0,0.0,0.5016442514104829,0.4983557485895172,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=22.9:cheap; neutral_satellite,22.89933643014364,19.44,53.74342746580156,101.0348129272461,50.073944091796875,100.27624308547617,49.47740771878556,True,True,-0.022158710066936815,21.151500000000002,-0.005902111701507007,-0.012758021997668845,-0.007617450436645523,1.0386764715711472,1.0386728560302467
2011-03-30,2011-03-29,next_open,128345.11653409962,128344.8932132991,0.0,0.0,0.0,0.0,0.5021839859835175,0.49781601401648246,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=22.9:cheap; neutral_satellite,22.89933643014364,18.16,56.763133238475646,101.73209381103516,50.310787200927734,101.56352271739277,50.31956166231979,True,True,-0.015588725492273081,21.008999999999997,-0.005385839320832919,-0.006573499214634793,-0.0007604869721605789,1.0447207380434915,1.0447189314928913
2011-03-31,2011-03-30,next_open,130346.91226455756,130346.40245810986,2000.0,2000.0,0.0,0.0,0.5014609384601345,0.4985390615398656,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.01534388132966055,cheap,CAPE=22.9:cheap; neutral_satellite,22.89933643014364,17.71,59.6933611029104,101.5941390991211,50.38097381591797,101.60180885965616,50.223066962118054,True,True,-0.00879491706512292,20.8595,0.01845896530195712,-0.010179543372912936,-0.003039001230942584,1.0447353551703444,1.0447312166457057
2011-04-01,2011-03-31,next_open,130656.93301225809,130656.80739847047,0.0,0.0,0.0,0.0,0.5023839841249507,0.4976160158750494,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=22.9:cheap; neutral_satellite,22.89933643014364,17.74,58.8436713060174,102.02322387695312,50.40729904174805,102.22245058175626,50.63538824539031,True,True,-0.010139049546245671,20.8165,0.014907064166020945,-0.006672056150861971,0.0012072845458332981,1.047220183006555,1.0472191236755908
2011-04-04,2011-04-01,next_open,130496.15524222335,130496.46119105468,0.0,0.0,0.0,0.0,0.5034184796203952,0.4965815203796048,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=22.9:cheap; neutral_satellite,22.89933643014364,17.4,60.71665536001905,102.10750579833984,50.24060821533203,102.23776311288896,50.54764743435998,True,True,-0.005958353004335337,20.7335,0.0019360811499722352,-0.006461532359587907,0.0029382632986025836,1.0459315431932865,1.0459339429172507
2011-04-05,2011-04-04,next_open,130316.60176469086,130317.16466843459,0.0,0.0,0.0,0.0,0.5040365048016442,0.49596349519835575,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=22.9:cheap; neutral_satellite,22.89933643014364,17.5,61.09121512523603,102.09219360351562,50.109039306640625,101.9082947273236,50.14413047411161,True,True,-0.005137169975966582,20.575499999999998,0.010333328954836185,-0.01569843929415904,0.0021397201252550957,1.0444924153853241,1.0444968746845664
2011-04-06,2011-04-05,next_open,130682.08646253572,130682.72402090901,0.0,0.0,0.0,0.0,0.5042114879722683,0.4957885120277316,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=22.9:cheap; neutral_satellite,22.89933643014364,17.25,60.97746033309979,102.4140625,50.23184585571289,102.58263363683855,50.49502621711494,True,True,-0.005286361099161696,20.447,0.018175769820047094,-0.017959784380775057,-0.004441916234767862,1.0474217888471005,1.0474268463590017
2011-04-07,2011-04-06,next_open,132465.06844529934,132465.51226070864,2000.0,2000.0,0.0,0.0,0.503691297317876,0.49630870268212385,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.015073624882773626,cheap,CAPE=22.9:cheap; neutral_satellite,22.89933643014364,16.9,62.55580443174794,102.15347290039062,50.196754455566406,102.23008864810973,50.21430003483841,True,True,-0.002150299761167873,20.281,0.012526145479368367,-0.02186383583458451,0.003464347572434523,1.0456823813584473,1.04568588610061
2011-04-08,2011-04-07,next_open,131924.67988309287,131925.25409305913,0.0,0.0,0.0,0.0,0.5040096835951549,0.4959903164048452,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=22.9:cheap; neutral_satellite,22.89933643014364,17.11,60.42489583549449,101.8010482788086,49.95990753173828,102.60558998341375,50.42485379426471,True,True,-0.0046892992648304155,20.042499999999997,0.011399284664861398,-0.02512128713442885,0.00045086600604649085,1.0414165412753293,1.0414210753500972
2011-04-11,2011-04-08,next_open,131506.15450833444,131506.76071148855,0.0,0.0,0.0,0.0,0.5040913782265874,0.49590862177341255,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=22.9:cheap; neutral_satellite,22.89933643014364,17.87,57.56876581579288,101.49453735351562,49.793209075927734,101.90829521228159,50.152885057728184,True,True,-0.008123073830724747,19.932,0.026913713114232962,-0.027403008539530593,-0.0020853208284695723,1.0381126920743828,1.0381174787001737
2011-04-12,2011-04-11,next_open,130562.60920752192,130563.14867670764,0.0,0.0,0.0,0.0,0.5039395717943365,0.49606042820566343,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=22.9:cheap; neutral_satellite,22.89933643014364,16.59,55.12814751759435,100.73597717285156,49.451080322265625,100.92753413686906,49.56512490951344,True,True,-0.011109498033197163,19.705000000000002,0.0167795360833094,-0.032580734306870696,-0.001870631408133483,1.0306643231673707,1.030668582984713
2011-04-13,2011-04-12,next_open,131109.10404429777,131108.7631347812,0.0,0.0,0.0,0.0,0.5018007166986709,0.4981992833013291,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=22.9:cheap; neutral_satellite,22.89933643014364,17.09,49.53155517746305,100.72828674316406,49.87217712402344,101.20334411996272,49.819543721217656,True,True,-0.018500368294678604,19.3435,0.01531031956324247,-0.02994632025893329,-0.004979898708932007,1.0349783663262722,1.0349756764184896
2011-04-14,2011-04-13,next_open,133052.9414041982,133052.86064216954,2000.0,2000.0,0.0,0.0,0.5023997393681353,0.4976002606318647,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.015025268289195412,cheap,CAPE=22.9:cheap; neutral_satellite,22.89933643014364,16.92,49.47671531180731,100.80491638183594,49.78443908691406,100.14596007882896,49.53003322058419,True,True,-0.018575298365520965,18.719500000000004,0.026999435652964365,-0.019763535323832904,0.0031663442118170515,1.0345350171178207,1.0345343808199279
2011-04-15,2011-04-14,next_open,133180.19530396085,133180.67237676278,0.0,0.0,0.0,0.0,0.5037510808986558,0.49624891910134417,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=22.9:cheap; neutral_satellite,22.89933643014364,16.27,50.06992399654726,101.1727294921875,49.69672393798828,100.9888422739371,49.591450447996166,True,True,-0.0178286737310559,18.2145,0.04716684376097424,-0.024174054926064392,-0.0012857205627534452,1.0355244624767874,1.0355281635395985
2011-04-18,2011-04-15,next_open,131961.51759719718,131961.56224199265,0.0,0.0,0.0,0.0,0.502704678076789,0.4972953219232111,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=23.1:cheap; neutral_satellite,23.14392944728595,15.32,52.926882887141176,100.03870391845703,49.345802307128906,100.06168981809024,49.19666993313158,True,True,-0.014244964688089112,17.7585,0.0372596202733233,-0.02960665011881336,-0.025324850046612668,1.0260488000154984,1.0260491388697148
2011-04-19,2011-04-18,next_open,132750.9292015099,132750.92522181984,0.0,0.0,0.0,0.0,0.5025858729154786,0.4974141270845214,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=23.1:cheap; neutral_satellite,23.14392944728595,16.96,44.476887391408155,100.61336517333984,49.652854919433594,100.19193756750758,49.47740580771782,True,True,-0.02529410238644103,17.576,0.02191626508916178,-0.026610441873011315,-0.012770022094104716,1.032186762385678,1.0321867231173314
2011-04-20,2011-04-19,next_open,135153.74878987428,135152.82063086441,0.0,0.0,0.0,0.0,0.5003802396122422,0.49961976038775785,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=23.1:cheap; neutral_satellite,23.14392944728595,15.83,48.92675758291855,101.98494720458984,50.77573776245117,101.81637611631429,50.53010303503088,True,True,-0.019695012311055193,17.357,0.012101228273365017,-0.02460507597486128,-0.016037308146001905,1.0508695587052874,1.0508623334559386
2011-04-21,2011-04-20,next_open,138031.10921474604,138029.87764866735,2000.0,2000.0,0.0,0.0,0.49968575222048933,0.5003142477795106,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.014582175242355862,cheap,CAPE=23.1:cheap; neutral_satellite,23.14392944728595,15.07,57.65072559971938,102.50595092773438,51.17927551269531,102.51360899647874,51.267000048939856,True,True,-0.0063312936446291435,17.152,0.02946893368939274,-0.010260086316054573,-0.004868565012946524,1.057691355146494,1.057681770741821
2011-04-25,2011-04-21,next_open,138136.5318358453,138134.9178883811,0.0,0.0,0.0,0.0,0.49878193420284517,0.5012180657971548,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=23.1:cheap; neutral_satellite,23.14392944728595,14.69,60.41662975278482,102.39868927001953,51.310890197753906,102.42933323962671,51.223162273085855,True,True,-0.0012550043512219444,16.9865,0.031775353568243014,0.0024649644654006764,-0.0018068034421703238,1.0584991773512702,1.0584866627596374
2011-04-26,2011-04-25,next_open,139120.0358855419,139118.723056323,0.0,0.0,0.0,0.0,0.49951742043083724,0.5004825795691628,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=23.1:cheap; neutral_satellite,23.14392944728595,15.77,59.55426228784581,103.27981567382812,51.60038375854492,102.71281471816782,51.44247684130734,True,True,-0.00230008556746486,16.8795,0.020932165704756978,-0.0019844739092242936,-0.003128371838139077,1.0660354765017557,1.0660252682399836
2011-04-27,2011-04-26,next_open,140047.23782810525,140045.88746153307,0.0,0.0,0.0,0.0,0.49945013915184955,0.5005498608481505,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=23.1:cheap; neutral_satellite,23.14392944728595,15.62,64.0889034774471,103.95414733886719,51.951271057128906,103.47908973857719,51.69686518311974,True,True,0.0,16.688499999999998,0.026580340570282468,-0.005785497296244446,-0.007919865222171252,1.0731403493431275,1.0731298524544783
2011-04-28,2011-04-27,next_open,142171.07813191653,142170.23603728812,2000.0,2000.0,0.0,0.0,0.5006430033143137,0.4993569966856863,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.014079823237536288,cheap,CAPE=23.1:cheap; neutral_satellite,23.14392944728595,15.35,67.12653871891366,104.291259765625,51.8723258972168,103.77021881471073,51.79337245291599,True,True,0.0,16.548000000000002,0.03580734492018367,-0.006938255098283164,-0.010156655105919787,1.0740893007752002,1.074082698490672
2011-04-29,2011-04-28,next_open,142278.42474622198,142277.92428162723,0.0,0.0,0.0,0.0,0.5014416427484122,0.49855835725158776,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=23.1:cheap; neutral_satellite,23.14392944728595,14.62,68.55838909232345,104.5364990234375,51.828468322753906,104.32962584467012,51.77583157294764,True,True,0.0,16.3935,0.03223093846597047,-0.015278335367460594,-0.02068813415640025,1.0749002944837303,1.0748962730003544
2011-05-02,2011-04-29,next_open,142036.51108887896,142036.04599492328,0.0,0.0,0.0,0.0,0.5015223278457377,0.49847767215426225,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=23.1:cheap; neutral_satellite,23.14392944728595,14.75,69.59588059243907,104.37554931640625,51.731971740722656,105.02684760727176,51.907420888772926,True,True,0.0,16.244,0.0275665732154442,-0.010467206532056794,-0.025700178611020252,1.0730726592538529,1.073068905401266
2011-05-03,2011-05-02,next_open,141444.04594503288,141443.7059605945,0.0,0.0,0.0,0.0,0.501811425627058,0.498188574372942,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=23.1:cheap; neutral_satellite,23.14392944728595,15.99,68.00976114981188,104.00009155273438,51.48630905151367,104.17633235719353,51.705623714387436,True,True,-0.001539650825642891,16.1735,0.027377664124615064,-0.008156412039260652,-0.02303264158773466,1.0685966400771758,1.0685938324167277
2011-05-04,2011-05-03,next_open,140865.37092207803,140864.48938345152,0.0,0.0,0.0,0.0,0.5005318147678521,0.4994681852321478,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=23.1:cheap; neutral_satellite,23.14392944728595,16.7,64.32677797236114,103.31049346923828,51.407371520996094,103.9541220014738,51.512645001161914,True,True,-0.005131293621980393,16.1335,0.019376643872433208,-0.011968431095985221,-0.02457993307973283,1.0642248039840083,1.0642179059110906
2011-05-05,2011-05-04,next_open,141836.17092628163,141834.91524107606,2000.0,2000.0,0.0,0.0,0.4996230899480367,0.5003769100519633,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.013999193696076601,cheap,CAPE=23.1:cheap; neutral_satellite,23.14392944728595,17.08,58.103095900903526,102.3757095336914,51.126644134521484,102.73583757973121,51.15296417533102,True,True,-0.011728014288333366,16.125,0.011781579243295814,-0.007230856065615909,-0.02228451078505589,1.0564492935330214,1.05643957055791
2011-05-06,2011-05-05,next_open,142380.45644591653,142379.31758840947,0.0,0.0,0.0,0.0,0.49991077707947673,0.5000892229205233,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=23.1:cheap; neutral_satellite,23.14392944728595,18.2,50.91228210961099,102.82774353027344,51.293331146240234,103.3947561740324,51.63546159642715,True,True,-0.02067019184621477,16.19,0.002777057874540745,-0.0031725278304566285,-0.019262023857243293,1.0605033373565635,1.06049448313744
2011-05-09,2011-05-06,next_open,142924.15926341634,142923.0279875571,0.0,0.0,0.0,0.0,0.4999388848951447,0.5000611151048553,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=23.1:cheap; neutral_satellite,23.14392944728595,18.4,53.88443306112981,103.22621154785156,51.48630905151367,102.82011174369423,51.381038950347595,True,True,-0.016346017985363726,16.2545,0.004039299097947868,-0.007070837331813684,-0.013616652341005508,1.0645530409948416,1.0645442418277253
2011-05-10,2011-05-09,next_open,144142.9972212318,144141.85804551624,0.0,0.0,0.0,0.0,0.49994296713446046,0.5000570328655395,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=23.1:cheap; neutral_satellite,23.14392944728595,17.16,56.39101034681473,104.10736083984375,51.92495346069336,103.57100375221314,51.63545976177396,True,True,-0.012534258252633546,16.219,0.010501245009133964,-0.005653882796074705,-0.010017031492176698,1.0736314057804692,1.0736225445913632
2011-05-11,2011-05-10,next_open,142860.900353044,142859.4224562018,0.0,0.0,0.0,0.0,0.49912072101877997,0.50087927898122,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=23.1:cheap; neutral_satellite,23.14392944728595,15.91,61.388897653852574,103.01166534423828,51.54772186279297,103.95412224664216,51.845989966937644,True,True,-0.004105151670494855,16.185,0.0226550963868144,-0.007689712192055942,-0.013176046724355683,1.0640818647727535,1.0640704840078266
2011-05-12,2011-05-11,next_open,145640.09523346057,145638.48257286672,2000.0,2000.0,0.0,0.0,0.4988341675165799,0.5011658324834202,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.013806347987108678,cheap,CAPE=23.1:cheap; neutral_satellite,23.14392944728595,16.95,53.2208656345586,103.50209045410156,51.85477828979492,102.7358623740668,51.389832106230024,True,True,-0.014586615138673653,16.178,0.01494787828273303,-0.004959151131436523,-0.011704443151137056,1.0698856021097438,1.069873215540393
2011-05-13,2011-05-12,next_open,144216.34895770892,144215.19386044174,0.0,0.0,0.0,0.0,0.49988015739429054,0.5001198426057094,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=23.1:cheap; neutral_satellite,23.14392944728595,16.03,56.040225772138356,102.70518493652344,51.24068832397461,103.55569839277564,51.73195447540012,True,True,-0.009895190474133009,16.133499999999998,0.027459040542225255,-0.0049443895443301855,-0.011534646405503945,1.0594266303613231,1.059417610369949
2011-05-16,2011-05-13,next_open,142512.03188914846,142512.04661760177,0.0,0.0,0.0,0.0,0.5026502225873113,0.4973497774126886,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=23.1:cheap; neutral_satellite,23.05949150609534,17.07,50.693705357945994,102.05384826660156,50.354679107666016,102.3373487160099,51.003849037629756,True,True,-0.017518418007317016,16.1735,0.019626048027601817,-0.010346815832788292,-0.013123956471132958,1.0469065596338234,1.0469061396031187
2011-05-17,2011-05-16,next_open,142698.82775543327,142698.536067604,0.0,0.0,0.0,0.0,0.501916998489728,0.49808300151027196,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=23.1:cheap; neutral_satellite,23.05949150609534,18.24,46.76645003762372,102.0385513305664,50.49501419067383,101.67076527247237,50.091472627658604,True,True,-0.023749128582154944,16.319499999999998,0.012389592984084485,-0.021244288539565948,-0.01957377243702374,1.04827877933439,1.0482761076501177
2011-05-18,2011-05-17,next_open,143931.527235138,143931.29535122612,0.0,0.0,0.0,0.0,0.502064846303745,0.497935153696255,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=23.1:cheap; neutral_satellite,23.05949150609534,17.55,46.6749959767868,102.95032501220703,50.91609573364258,102.09215397318685,50.42482965708005,True,True,-0.02389545963569184,16.348999999999997,0.00855785786075658,-0.020120848885122444,-0.01433002776275527,1.0573343036592686,1.0573320667308241
2011-05-19,2011-05-18,next_open,146309.54725856223,146309.2570900065,2000.0,2000.0,0.0,0.0,0.5018996437895353,0.4981003562104647,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.013705057693101643,cheap,CAPE=23.1:cheap; neutral_satellite,23.05949150609534,16.23,52.62217478093185,103.19556427001953,51.06524658203125,103.28751956509421,51.07402104622966,True,True,-0.015173399014203115,16.369,0.029104946182862523,-0.02087559365921665,-0.014050910894384372,1.0601112736943572,1.0601086072005992
2011-05-20,2011-05-19,next_open,145175.2788918863,145174.950212634,0.0,0.0,0.0,0.0,0.5018024524522801,0.49819754754772005,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=23.1:cheap; neutral_satellite,23.05949150609534,15.52,54.10481192870452,102.3757095336914,50.67924880981445,102.92739455350942,51.01260814037369,True,True,-0.0128274312411909,16.3915,0.025664573411603886,-0.01707966837532582,-0.015880539580336306,1.051892734949356,1.0518897937924383
2011-05-23,2011-05-20,next_open,143265.9572929116,143265.95927418844,0.0,0.0,0.0,0.0,0.5025909637298469,0.4974090362701532,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=23.1:cheap; neutral_satellite,23.05949150609534,17.43,48.62630034538166,101.18803405761719,49.93356704711914,101.12673443505857,49.98620377748679,True,True,-0.02067019184621477,16.5285,0.0038315686756955625,-0.012465732321744305,-0.01682219574913002,1.0380584131972412,1.0380578752579255
2011-05-24,2011-05-23,next_open,142767.80597279925,142768.35795134946,0.0,0.0,0.0,0.0,0.503924544221428,0.496075455778572,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=23.1:cheap; neutral_satellite,23.05949150609534,18.27,41.99274285436254,101.10375213623047,49.62653350830078,101.47920795337372,50.05639182272076,True,True,-0.03203153919541124,16.6535,-0.012856979113791245,-0.006577043552665751,-0.017971825987682655,1.0344489711590974,1.0344524202389618
2011-05-25,2011-05-24,next_open,143283.16665350285,143283.66348486225,0.0,0.0,0.0,0.0,0.5037864973948307,0.4962135026051693,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=23.1:cheap; neutral_satellite,23.05949150609534,17.82,41.55946495310532,101.44091796875,49.81953430175781,100.69767592091729,49.56512841470481,True,True,-0.03283778315971153,16.7635,-0.012646032317605083,-0.009772863772364415,-0.03212488417789472,1.0381831066127951,1.0381861541275765
2011-05-26,2011-05-25,next_open,146067.4513709878,146067.78993455548,2000.0,2000.0,0.0,0.0,0.5033466090652299,0.49665339093477,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.013766219762885234,cheap,CAPE=23.1:cheap; neutral_satellite,23.05949150609534,17.07,44.04667251122991,101.90831756591797,50.12657165527344,101.16507551750637,49.67039663802995,True,True,-0.029612442387165205,16.8495,-0.017805005683643182,-0.015130701107950562,-0.030213618702791822,1.043865777951547,1.0438676756866812
2011-05-27,2011-05-26,next_open,146717.53845364408,146717.74943275272,0.0,0.0,0.0,0.0,0.5030377735614449,0.49696222643855525,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=23.1:cheap; neutral_satellite,23.05949150609534,16.09,47.38939700751652,102.29906463623047,50.38097381591797,102.1917932168616,50.21429584645219,True,True,-0.025141280625155416,16.923,-0.01968011691039384,-0.01671974448488711,-0.03384496288909833,1.048511601863061,1.048512585498609
2011-05-31,2011-05-27,next_open,148666.68403248876,148666.2935926413,0.0,0.0,0.0,0.0,0.501611196837917,0.49838880316208306,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=23.1:cheap; neutral_satellite,23.05949150609534,15.98,50.0746655742483,103.36414337158203,51.19683074951172,103.2645416907644,50.85470030853461,True,True,-0.02140337975835016,16.9845,-0.019102225190026578,-0.011461811299345537,-0.03757614397076681,1.0624411005084085,1.0624377791642836
2011-06-01,2011-05-31,next_open,145379.29219059367,145378.8362786873,0.0,0.0,0.0,0.0,0.501432275881078,0.49856772411892214,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=23.1:cheap; neutral_satellite,23.05949150609534,15.45,56.580069135004415,101.04244995117188,50.08271408081055,103.06529074950986,51.074017641051654,True,True,-0.011214797346452365,16.9575,-0.011214797346452365,-0.006384790620287739,-0.028398910324875848,1.0389478731654074,1.038944095671339
2011-06-02,2011-06-01,next_open,147449.65939440136,147448.87567126885,2000.0,2000.0,0.0,0.0,0.500626603333424,0.4993733966665761,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.013570427502213557,cheap,CAPE=23.1:cheap; neutral_satellite,23.05949150609534,18.3,43.326923910896035,100.9351577758789,50.1879768371582,101.1113985406872,50.179205721312215,True,True,-0.033424202119895385,17.0375,-0.03193371806964429,-0.00877847619270522,-0.021290777280898454,1.0394507498518666,1.0394446294164814
2011-06-03,2011-06-02,next_open,145608.76710648462,145608.52027458063,0.0,0.0,0.0,0.0,0.501914677219852,0.49808532278014805,1.0,1.5,0.5,0.5,0.4,0.4,0.1,0.1,0,neutral_satellite,0.0,cheap,CAPE=23.1:cheap; neutral_satellite,23.05949150609534,18.09,42.82766282020085,99.93144989013672,49.43354797363281,99.72456506570511,49.60900045947575,True,True,-0.03445056302058824,17.088,-0.029470491141840638,-0.008127569701852133,-0.018047292525318892,1.0264733250349447,1.0264709968635277
